"name","mz","rt"
"NM0756",124.327500531477,291.831
"NM0755",124.327507891254,509.348
"NM0757",124.34945875574,362.6955
"NM0758",124.36616907958,1158.095
"NM0778",125.684922566469,509.762
"NM0779",125.724168810071,1155.515
"NM0780",125.778719389922,339.1995
"NM0796",126.371916708986,509.117
"NM0798",126.466531630227,339.1995
"NM0826",127.501897253396,286.371
"NM0827",127.607076577057,278.9875
"NM0828",127.642841616358,55.8411
"NM0829",127.67869711565,301.4175
"NM0830",127.803295231393,1161.595
"NM0841",128.309935772007,278.2025
"NM0842",128.346009269157,55.6734
"NM0843",128.382171863267,304.48
"NM0844",128.898937512578,277.882
"NM0845",128.911664311851,286.78
"NM0846",128.941208590928,282.1165
"NM0864",129.333054061086,367.019
"NM0866",129.625315543606,68.978
"NM0869",129.769828664205,55.98745
"NM0870",129.80658606871,299.087
"NM0884",130.344979606736,67.624
"NM0887",130.527746987804,301.3605
"NM0889",130.806463643597,354.267
"NM0891",130.948091452852,287.971
"NM0902",131.053640621436,279.502
"NM0904",131.070616494768,276.1075
"NM0905",131.086048578358,286.451
"NM0906",131.111469545709,286.1665
"NM0908",131.193344082357,286.1955
"NM0910",131.535993158539,351.816
"NM0909",131.53605625153,85.0026
"NM0911",131.571676870754,279.395
"NM0914",131.802340218514,286.78
"NM0913",131.802371121564,67.078
"NM0916",131.929059157066,442.7445
"NM0925",132.07398557792,275.398
"NM0928",132.271633284236,352.922
"NM0927",132.271649918971,85.2528
"NM0929",132.307610245749,279.283
"NM0931",132.651760409269,276.466
"NM0932",132.667958465713,442.287
"NM0933",132.736171659213,443.255
"NM0935",132.8671003641,272.4305
"NM0957",133.08608634619,280.9475
"NM0958",133.15118523997,447.013
"NM0959",133.161470400161,439.509
"NM0960",133.205008095607,441.391
"NM0961",133.236198079402,441.394
"NM0962",133.270724705493,443.255
"NM0963",133.284320082872,285.589
"NM0964",133.337633953988,439.518
"NM0965",133.413115406585,442.7655
"NM0966",133.425373950503,440.456
"NM0967",133.509562539382,446.572
"NM0968",133.523175168113,446.092
"NM0969",133.533145190587,571.14
"NM0970",133.537909294281,442.34
"NM0971",133.550095754841,437.625
"NM0972",133.654530849233,441.862
"NM0973",133.688686073208,443.265
"NM0976",133.761522864261,351.3235
"NM0975",133.761588718695,85.1043
"NM0977",133.771937167757,440.92
"NM0978",133.789859531561,441.394
"NM0979",133.798056687256,278.029
"NM0980",133.83374143363,445.144
"NM0999",134.164653487683,442.7715
"NM1000",134.184436290091,440.4505
"NM1001",134.244478341665,439.519
"NM1002",134.272665204598,440.453
"NM1004",134.304970391968,441.381
"NM1005",134.320104730368,437.652
"NM1006",134.331774988599,439.5185
"NM1007",134.346010910516,444.217
"NM1008",134.378455736222,433.82
"NM1009",134.458957835805,440.4535
"NM1010",134.495184713695,444.197
"NM1012",134.515961234421,352.83
"NM1013",134.57435157301,439.985
"NM1014",134.614400031857,441.381
"NM1015",134.631120565939,439.517
"NM1016",134.678137402323,442.7925
"NM1018",134.729159735091,60.7336
"NM1020",134.773922177053,438.565
"NM1023",134.811450663539,435.73
"NM1024",134.844034297514,438.569
"NM1027",134.87454759283,270.427
"NM1031",134.893967708552,5.69478
"NM1035",134.911239460876,269.5295
"NM1038",134.979202111341,269.338
"NM1046",135.044400415801,281.494
"NM1053",135.155412035514,450.378
"NM1054",135.162839989106,446.0755
"NM1055",135.184977407838,445.625
"NM1056",135.24133527898,439.517
"NM1058",135.271683843268,442.325
"NM1060",135.384441074619,439.519
"NM1061",135.409417318569,441.391
"NM1062",135.425395770978,439.991
"NM1063",135.438298040735,442.006
"NM1064",135.479007630325,294.1585
"NM1066",135.491684723713,60.2906
"NM1069",135.526113762674,439.031
"NM1071",135.541025031228,441.8375
"NM1073",135.581916467651,281.8415
"NM1074",135.592281833066,446.081
"NM1075",135.605272664422,277.146
"NM1076",135.608863227714,439.519
"NM1078",135.626491494658,445.149
"NM1079",135.629238762858,280.775
"NM1085",135.686656948818,442.2795
"NM1089",135.775132212003,442.3215
"NM1091",135.809681717877,571.5055
"NM1092",135.818839328864,440.834
"NM1094",135.833328525426,440.47
"NM1134",136.172296313919,436.228
"NM1137",136.205442959646,438.569
"NM1139",136.234232474076,280.646
"NM1140",136.238429086116,440.453
"NM1142",136.247997620711,288.637
"NM1143",136.252074490009,441.394
"NM1145",136.260797138953,60.7561
"NM1146",136.266622761444,445.551
"NM1149",136.287255198364,434.54
"NM1151",136.313803612385,280.517
"NM1153",136.335314530744,439.0395
"NM1157",136.378462900272,447.5055
"NM1160",136.407882533383,442.33
"NM1163",136.440926561045,439.5035
"NM1167",136.457433522103,442.264
"NM1170",136.494406280642,441.3835
"NM1172",136.513671063645,439.278
"NM1174",136.539286732583,440.791
"NM1176",136.555387207384,437.625
"NM1178",136.581524656407,568.6845
"NM1180",136.587266283977,447.976
"NM1182",136.604355262065,438.565
"NM1185",136.647785311125,59.794
"NM1190",136.70885009513,439.518
"NM1192",136.726750405049,440.1205
"NM1197",136.784773317765,438.584
"NM1199",136.80290934456,442.325
"NM1201",136.817792201133,353.7275
"NM1208",136.867843266423,271.1645
"NM1213",136.893685390189,270.011
"NM1216",136.907367495874,269.255
"NM1224",136.979892646148,281.787
"NM1225",136.990437488491,268.555
"NM1231",137.002800992818,288.259
"NM1234",137.023577595025,283.9435
"NM1238",137.034672943788,279.89
"NM1240",137.046605317246,281.3215
"NM1254",137.154573244271,281.319
"NM1255",137.161612871003,439.278
"NM1257",137.177529170241,435.754
"NM1260",137.19827968893,281.252
"NM1264",137.234777779622,441.942
"NM1262",137.234879129291,674.256
"NM1265",137.237928870105,283.222
"NM1269",137.301921544313,441.394
"NM1273",137.342982942409,438.572
"NM1275",137.349414078242,281.703
"NM1276",137.370937398559,444.197
"NM1281",137.419717268217,441.854
"NM1284",137.44128841901,280.1825
"NM1283",137.443241048728,439.519
"NM1286",137.459276581684,439.507
"NM1287",137.460402996009,297.5735
"NM1289",137.481102684096,442.3275
"NM1291",137.498293324702,441.381
"NM1292",137.505106427037,280.646
"NM1294",137.520677406454,440.7825
"NM1296",137.53493615778,441.327
"NM1304",137.661945699321,439.967
"NM1309",137.732135977105,438.565
"NM1314",137.805785803661,283.193
"NM1316",137.818811502815,60.6722
"NM1318",137.842317585643,440.48
"NM1323",137.886458839065,441.8355
"NM1327",137.90981600294,436.7
"NM1330",137.930555637539,440.2175
"NM1337",138.002056466534,440.115
"NM1338",138.018693742612,441.8205
"NM1341",138.018850075107,282.612
"NM1340",138.018890243371,552.4785
"NM1344",138.026955789409,283.2415
"NM1343",138.026980380104,65.4435
"NM1346",138.035517008975,441.193
"NM1357",138.15127620772,441.388
"NM1360",138.183508581545,444.197
"NM1362",138.195519918612,440.131
"NM1367",138.25285363886,443.744
"NM1368",138.267252495373,439.518
"NM1371",138.304727155978,447.954
"NM1373",138.323621275877,442.33
"NM1377",138.385403460847,353.154
"NM1379",138.386345426065,437.626
"NM1383",138.445154958668,447.1045
"NM1385",138.4625415078,438.933
"NM1387",138.485315595659,436.8155
"NM1391",138.539327746555,442.33
"NM1394",138.583312798512,443.046
"NM1396",138.594731054763,292.7765
"NM1398",138.60786997449,60.6722
"NM1400",138.640218545081,442.33
"NM1402",138.651031818817,439.519
"NM1406",138.712301286523,443.728
"NM1407",138.725135892084,442.34
"NM1411",138.771373177641,438.9865
"NM1413",138.783277985443,441.8515
"NM1414",138.795540210283,279.711
"NM1416",138.809530079351,441.942
"NM1417",138.809692804978,673.745
"NM1421",138.877183999076,444.251
"NM1424",138.879791679458,58.8496
"NM1426",138.896933889726,436.7
"NM1430",138.948446886688,440.453
"NM1431",138.958364461868,445.134
"NM1437",138.999778465792,1026.365
"NM1439",139.000411254722,437.6255
"NM1446",139.022226228688,441.775
"NM1447",139.023935536815,1026.69
"NM1466",139.154054034254,444.197
"NM1471",139.207157557792,439.518
"NM1473",139.229666812953,440.4855
"NM1474",139.245155166673,443.743
"NM1476",139.267589316582,439.038
"NM1479",139.293520609637,440.9295
"NM1481",139.307103279277,444.197
"NM1483",139.33115552705,441.1305
"NM1485",139.344609139348,439.9855
"NM1487",139.361602719225,442.7975
"NM1490",139.390693127426,443.046
"NM1491",139.403736445838,60.729
"NM1493",139.422717612821,367.609
"NM1495",139.441866863707,428.434
"NM1500",139.51724319367,442.79
"NM1502",139.545119954097,447.013
"NM1505",139.580153354679,437.645
"NM1507",139.595980648808,445.145
"NM1510",139.607191164036,442.268
"NM1509",139.607243498122,674.256
"NM1511",139.621919394768,279.871
"NM1513",139.635053638556,445.1765
"NM1516",139.667800476008,436.222
"NM1518",139.692893001085,445.158
"NM1520",139.69970022114,438.732
"NM1523",139.732364137587,440.4495
"NM1526",139.768724081885,264.458
"NM1529",139.804208555268,59.8549
"NM1531",139.821522646812,438.704
"NM1535",139.869981380781,446.092
"NM1548",140.023064370229,441.904
"NM1550",140.025418687147,441.3715
"NM1570",140.175281699868,439.52
"NM1571",140.18864245743,1025.78
"NM1572",140.193052135686,330.305
"NM1573",140.206419723114,60.7552
"NM1575",140.225606966141,366.7055
"NM1577",140.238174778624,441.1845
"NM1578",140.242395897046,1025.71
"NM1579",140.246663743015,440.519
"NM1582",140.291420331226,431.9325
"NM1585",140.310001766782,437.626
"NM1589",140.356796855845,440.453
"NM1592",140.380763356857,436.256
"NM1594",140.401651990909,447.034
"NM1596",140.411681799693,442.268
"NM1597",140.420103830863,387.357
"NM1599",140.447925031651,442.309
"NM1601",140.468111180072,444.201
"NM1606",140.528282987689,443.726
"NM1610",140.574639872336,263.4515
"NM1611",140.578491475945,438.933
"NM1615",140.628020134371,444.197
"NM1616",140.645123782136,330.7575
"NM1617",140.645193981007,296.4265
"NM1622",140.710677889339,436.69
"NM1625",140.729921960322,438.584
"NM1627",140.742419174979,447.9775
"NM1630",140.77197551427,447.013
"NM1635",140.830481841707,443.269
"NM1637",140.837371216728,443.255
"NM1638",140.858040697582,1024.005
"NM1639",140.859858892373,443.255
"NM1643",140.886221755118,440.4535
"NM1647",140.915558744844,438.565
"NM1650",140.935898299713,436.69
"NM1654",140.970121398899,1025.69
"NM1669",141.040093332064,61.002
"NM1685",141.106842312657,1025.315
"NM1694",141.165897990424,440.453
"NM1695",141.180596388028,1028.195
"NM1696",141.183720747732,437.6245
"NM1700",141.223110887938,442.287
"NM1702",141.231643882572,388.789
"NM1704",141.251616233469,440.4305
"NM1708",141.293519772442,442.34
"NM1710",141.30236665089,356.4615
"NM1711",141.309499602335,440.453
"NM1717",141.387146940137,60.9447
"NM1718",141.387174621494,281.4825
"NM1720",141.407089464002,446.1005
"NM1722",141.41763132627,439.039
"NM1725",141.458648255781,297.081
"NM1727",141.45880930637,445.6225
"NM1733",141.560514482859,434.315
"NM1735",141.576689605229,450.844
"NM1737",141.6049696695,440.45
"NM1741",141.640502151901,442.34
"NM1743",141.658969369266,442.33
"NM1747",141.73106467097,441.388
"NM1754",141.81744677927,432.919
"NM1756",141.832709338771,60.6722
"NM1757",141.832803843192,439.519
"NM1762",141.871841323941,432.903
"NM1764",141.887939971668,434.804
"NM1768",141.951979278166,1026.705
"NM1772",141.997683014554,1023.242
"NM1789",142.080655719712,1025.23
"NM1793",142.103321293558,1025.165
"NM1794",142.118499503457,1025.16
"NM1796",142.141589990922,1026.155
"NM1801",142.198557976835,440.453
"NM1805",142.206586416625,441.8565
"NM1802",142.206984115477,62.8891
"NM1803",142.207016859747,281.7225
"NM1807",142.219302889499,443.269
"NM1809",142.243668004345,60.7421
"NM1810",142.246001640106,440.453
"NM1813",142.279126710661,298.6315
"NM1818",142.336440504116,444.1995
"NM1822",142.384374278805,438.584
"NM1825",142.436352974855,443.736
"NM1827",142.444678979011,294.175
"NM1831",142.495014713999,437.1615
"NM1833",142.509375119208,443.255
"NM1835",142.537864888925,54.8992
"NM1838",142.573344726429,287.705
"NM1845",142.651893761546,440.45
"NM1844",142.656552591643,60.6921
"NM1850",142.734693397148,436.7
"NM1854",142.779943719183,439.0395
"NM1856",142.794032152274,89.1334
"NM1861",142.855173253016,445.149
"NM1865",142.889977513502,436.674
"NM1867",142.907614059538,434.804
"NM1869",142.920400663517,283.567
"NM1876",142.995004606299,1028.475
"NM1881",143.02021479476,1025.935
"NM1887",143.049241149167,1025.72
"NM1894",143.070443969932,275.2185
"NM1897",143.106779520363,283.307
"NM1900",143.124350287891,283.1845
"NM1902",143.131489915134,286.7985
"NM1904",143.153423477188,283.67
"NM1910",143.246710383043,283.887
"NM1912",143.261588905967,355.834
"NM1917",143.332147913467,75.6236
"NM1920",143.367855565323,56.13875
"NM1921",143.367879803327,275.403
"NM1924",143.403602948518,291.77
"NM1929",143.487602225757,60.7205
"NM1931",143.507379949407,366.705
"NM1944",143.700060077183,441.357
"NM1950",143.78135487115,356.459
"NM1962",143.941792576159,332.7145
"NM1961",143.941812037281,296.691
"NM1968",143.990120885474,1024.65
"NM1986",144.073718885083,275.905
"NM1991",144.110212164226,283.342
"NM2000",144.205103277092,55.47
"NM2001",144.205139678317,273.6295
"NM2005",144.241183164207,290.287
"NM2011",144.325873257507,60.6108
"NM2014",144.345870364402,366.291
"NM2021",144.465779115399,90.3316
"NM2022",144.465788447858,179.67
"NM2025",144.501223387004,281.3415
"NM2028",144.540254627776,442.744
"NM2039",144.71005117931,280.7145
"NM2038",144.710059961349,63.6318
"NM2044",144.784053142702,332.018
"NM2045",144.784117524468,297.7155
"NM2085",145.086109636577,277.545
"NM2090",145.112248008813,284.0315
"NM2095",145.171535672207,60.6108
"NM2105",145.312712818245,91.6474
"NM2106",145.312721978502,180.855
"NM2107",145.312730975209,355.392
"NM2111",145.348467939522,282.1165
"NM2125",145.633778095418,331.914
"NM2126",145.633801390334,296.1865
"NM2135",145.792656508649,357.134
"NM2138",145.852965944058,365.323
"NM2139",145.865123165191,76.0394
"NM2145",145.900858922382,365.3645
"NM2143",145.901763389071,275.042
"NM2142",145.90177199691,57.1676
"NM2147",145.938471288467,290.7565
"NM2172",146.167028068019,90.6606
"NM2173",146.167035225449,179.1275
"NM2174",146.167127548293,353.909
"NM2177",146.203111085971,282.1165
"NM2178",146.326265566538,356.905
"NM2180",146.491002567397,329.8695
"NM2179",146.491008334265,297.081
"NM2181",146.651329604107,355.989
"NM2182",146.761357433608,55.88555
"NM2191",146.964574884188,1025.79
"NM2192",146.965013354593,272.725
"NM2213",147.065235428711,271.571
"NM2217",147.113950705538,278.9965
"NM2219",147.257836539302,577.16
"NM2220",147.312028515016,353.656
"NM2222",147.628573618608,52.254
"NM2223",147.665928526199,287.322
"NM2224",147.753663595407,60.6722
"NM2225",147.774322623248,367.158
"NM2227",147.898550462051,90.3336
"NM2228",147.898561194669,178.183
"NM2229",147.89861644561,359.7075
"NM2231",147.935272947096,282.1165
"NM2232",147.939468242383,528.3675
"NM2252",148.207930561503,362.2385
"NM2253",148.228278489528,296.691
"NM2254",148.371043099459,614.637
"NM2255",148.391389314428,355.613
"NM2256",148.541144442575,287.207
"NM2257",148.629655405217,61.0036
"NM2258",148.650457051466,366.705
"NM2259",148.775756029722,90.4502
"NM2260",148.77575671272,179.322
"NM2261",148.775808219896,351.776
"NM2262",148.812813647793,282.1165
"NM2285",149.217323534007,89.8204
"NM2287",149.252394082161,289.493
"NM2286",149.252498263021,614.684
"NM2288",149.252540515485,475.626
"NM2289",149.273054499787,355.613
"NM2290",149.534458900613,366.705
"NM2291",149.660924215043,89.8265
"NM2292",149.660940570784,178.5145
"NM2293",149.69829972207,281.335
"NM2294",149.825820051596,356.905
"NM2295",149.895914302231,578.024
"NM2297",149.985680274766,277.809
"NM2302",150.018566372363,273.0295
"NM2311",150.162656723168,355.613
"NM2313",150.553964313843,90.639
"NM2314",150.553996978614,182.052
"NM2315",150.59170861452,279.3925
"NM2316",150.720391364032,357.363
"NM2317",150.791110458165,577.151
"NM2318",150.858121889801,355.484
"NM2320",150.908621339345,356.807
"NM2328",151.03912463549,476.269
"NM2346",151.32633567555,367.609
"NM2347",151.455042911289,90.4863
"NM2348",151.455065832239,183.086
"NM2349",151.493073202269,276.839
"NM2351",151.944614469173,292.573
"NM2353",151.944754909958,475.9785
"NM2352",151.944756044828,614.684
"NM2356",152.034349233131,529.463
"NM2366",152.23439307447,366.7055
"NM2367",152.364260024801,97.893
"NM2368",152.377918155669,63.678
"NM2369",152.533670914619,356.905
"NM2370",152.828472764046,1142.625
"NM2371",152.858344247293,614.684
"NM2372",152.858439692162,475.626
"NM2374",152.879584318296,355.613
"NM2376",152.948926035648,529.2165
"NM2397",153.150616783757,367.61
"NM2398",153.176206036043,280.9475
"NM2399",153.211955404729,532.363
"NM2400",153.237003462216,1132.945
"NM2401",153.263802116316,259.584
"NM2403",153.752236978075,1122.07
"NM2405",153.780162057527,287.154
"NM2404",153.780229339289,614.684
"NM2406",153.80170778053,355.613
"NM2407",153.817616599621,1124.21
"NM2410",153.939661648173,1134.49
"NM2427",154.163067505636,1134.4
"NM2429",154.189266210047,397.017
"NM2428",154.18931701225,260.208
"NM2430",154.221315088075,63.5252
"NM2431",154.221328202878,284.136
"NM2433",154.285301035279,1136.16
"NM2432",154.292142008603,300.269
"NM2434",154.379894264726,356.905
"NM2436",154.423402108099,1151.43
"NM2437",154.46312479468,1139.895
"NM2438",154.478519435217,1132.685
"NM2440",154.654788018888,1139.07
"NM2441",154.683535810815,1125.82
"NM2442",154.71048186322,614.175
"NM2443",154.732148444001,355.613
"NM2444",154.814361018886,1137.245
"NM2475",155.155582621781,63.6318
"NM2476",155.155625735964,283.4465
"NM2477",155.180296780813,1134.1
"NM2480",155.217765442572,1139.17
"NM2478",155.227029780581,336.172
"NM2479",155.227094033686,298.342
"NM2481",155.241590666645,1139.32
"NM2482",155.274257602902,1135.65
"NM2483",155.315582505779,357.351
"NM2485",155.569546881788,1141.195
"NM2486",155.649164543311,612.82
"NM2487",155.671052293408,355.613
"NM2489",155.739038099354,1129.91
"NM2492",155.810403863853,1134.93
"NM2518",156.259690056762,356.0285
"NM2519",156.301142279487,1136.08
"NM2520",156.353258407268,1134.79
"NM2521",156.486601373182,1139.86
"NM2522",156.618445505697,355.9715
"NM2529",156.989873260722,1120.77
"NM2533",157.013252478454,86.4231
"NM2541",157.068916337433,282.708
"NM2546",157.122367253065,284.2785
"NM2547",157.122380689006,330.4955
"NM2551",157.136674377233,279.8925
"NM2555",157.574610863395,355.401
"NM2556",157.949316681296,1137.58
"NM2569",158.045038304864,421.497
"NM2579",158.539496553155,355.074
"NM2597",159.028584250653,1061.075
"NM2612",159.156324703723,291.0325
"NM2665",161.08075923791,274.248
"NM2669",161.876926456224,1137.48
"NM2680",162.981296851677,68.0296
"NM2691",163.0601429536,283.0495
"NM2692",163.075319532585,283.902
"NM2702",164.866783840339,456.101
"NM2705",164.982135043927,454.886
"NM2704",164.982145124938,579.329
"NM2706",164.985264263977,262.026
"NM2707",165.004508116043,277.809
"NM2708",165.018279659425,271.018
"NM2712",165.025900057931,278.206
"NM2717",165.039708250146,456.268
"NM2713",165.039742554207,590.8595
"NM2724",165.213167828795,456.62
"NM2732",166.049840001252,504.76
"NM2745",167.031002456034,1025.65
"NM2762",167.851862529059,481.301
"NM2764",167.918706439508,263.5535
"NM2763",167.922548049162,343.768
"NM2767",168.018655722684,389.477
"NM2770",168.029150135723,391.011
"NM2782",168.172531389364,454.357
"NM2783",168.172560798134,577.5825
"NM2785",168.906597688954,338.264
"NM2787",168.912885176792,280.168
"NM2786",168.912911154618,481.752
"NM2788",168.948599713516,289.1115
"NM2803",169.085982361808,278.4275
"NM2814",169.236596143763,453.884
"NM2813",169.236625192231,576.261
"NM2815",169.846158265819,290.252
"NM2836",170.310798377116,576.646
"NM2838",170.854808193812,51.6022
"NM2839",170.854851752223,280.9475
"NM2840",170.926156138934,298.4725
"NM2842",170.941824818406,259.3875
"NM2841",170.944129019529,915.783
"NM2848",171.028482201556,60.3934
"NM2871",171.251350468436,341.901
"NM2872",171.321040488956,340.588
"NM2873",171.944465020942,51.9934
"NM2874",171.944480114662,281.82
"NM2888",172.157041912805,280.9475
"NM2887",172.157079727334,481.752
"NM2889",172.19375561603,287.936
"NM2890",172.230411391858,343.768
"NM2905",173.080748617547,272.078
"NM2910",173.100292697739,269.823
"NM2911",173.117143701048,280.612
"NM2917",173.259064768001,280.9475
"NM2916",173.259160710009,481.752
"NM2918",173.333203791709,343.768
"NM2921",173.595372829621,569.264
"NM2928",174.08383649457,285.079
"NM2930",174.120463174627,280.4495
